account_id,risk_level,risk_score,total_transactions,total_amount,max_transactions,unique_receivers
7843162607,High,90,438,3687108.7,153677.59,38
7843364359,Severe,120,537,4764307.52,406884.87,52
7843839597,Severe,120,442,3335343.68,331299.04,38
7844435737,Severe,120,483,2987677.74,257150.95,47
7845655162,Severe,120,392,3114823.76,332102.92,38
7847006044,Severe,120,343,2642105.31,303596.6,30
7847480100,Severe,120,468,4477398.2,764406.23,43
7847655992,Severe,120,361,2986009.97,808430.95,41
7847787592,High,90,390,2606151.01,249937.43,36
7848904411,Severe,120,533,5272187.57,257947.07,48
7848941743,Severe,120,320,2493656.81,894749.47,31
7849538198,Severe,120,479,3181137.17,266363.04,47
7850710817,Severe,120,307,1962048.5,608638.8,29
7850749183,Severe,120,481,3458020.42,559959.47,43
7850962863,High,80,136,2069512.14,317801.99,13
7852449465,High,80,277,2231537.44,360364.1,27
7852800609,Severe,120,314,2792258.64,782643.65,29
7853300511,Severe,120,382,3142239.15,563607.53,39
7854779669,High,90,590,3931399.06,225025.69,55
7856399146,Severe,120,409,4596321.06,686826.81,37
7856837871,High,80,214,1950807.34,255729.97,20
7859634296,High,80,15,420844.63,396439.66,4
7860086884,High,90,440,4358999.18,175976.33,42
7861151986,High,80,2,668792.24,665441.1,2
7861342652,Severe,120,519,3262995.68,406997.54,47
7862289914,High,80,16,754131.31,316749.25,4
7862348699,Severe,120,462,4319922.28,856330.57,43
7862735091,Severe,120,563,5035260.88,460799.68,50
7863007725,High,80,16,482402.42,270420.89,5
7864256019,Severe,120,335,3406219.53,315263.79,31
7864261208,High,80,139,1609454.12,254988.14,14
7864344762,High,80,193,1251929.8,279212.59,24
7865254449,Severe,120,378,4347103.6,616880.22,36
7866028775,High,90,348,4140279.71,134508.47,32
7866475882,Severe,120,489,3420586.95,418783.08,46
7866862434,High,90,388,3933016.83,191515.77,38
7866999026,Severe,120,573,5188388.37,545022.81,51
7868001746,Severe,120,457,3815357.47,443007.16,43
7868447918,High,80,165,1663537.5,494995.8,16
7868750406,High,90,351,1006290.8897306,141281.92,33
7870021457,Severe,120,646,6646855.18,748845.5,58
7870238243,Severe,120,439,4187114.06,728162.63,38
7870569026,Severe,120,504,4421534.17,418759.5,44
7870841424,Severe,120,458,3385173.38,292308.89,39
7870891856,High,80,220,1339237.13,408590.68,22
7871039267,Severe,120,407,2697595.54,953370.13,38
7871228800,Severe,120,467,3958591.27,447330.28,42
7871656598,High,80,2,727506.49,725962.46,2
7872016246,High,80,294,3245056.43,563999.99,29
7873562886,High,90,530,3856544.73,186724.77,47
7875161291,High,90,322,1745609.14,131744.45,32
7876238426,Severe,120,504,3941463.6,656129.69,45
7877782689,Severe,120,360,2656575.19,302769.4,34
7878010341,Severe,120,351,3620142.64,258974.21,33
7878085042,Severe,120,373,3660743.38,833909.82,41
7878608041,High,90,323,2733667.31,108259.55,36
7878888253,Severe,120,341,3192314.2,408702.52,30
7879571023,Severe,120,401,3920598.83,537018.45,37
7880155125,Severe,120,533,4589391.86,313698.2,54
7882830295,Severe,120,434,3767258.59,462919.98,42
7883358773,Severe,120,324,3248529.05,708934.95,32
7884132362,Severe,120,311,3512588.24,642644.85,28
7885316336,Severe,120,354,2443025.42,354713.36,33
7885672195,Severe,120,552,5094119.87,264717.11,52
7886576877,Severe,120,485,3036926.14,369353.55,42
7887428501,High,90,322,1307871.72,193308.59,35
7887777972,Severe,120,344,4187582.35,957496.67,32
7888688848,Severe,120,561,4122427.57,562241.23,49
7889385343,High,80,275,2333107.19,720371.23,25
7889674427,High,90,304,1916250.73,180311.67,31
7892383604,High,80,299,3000817.77,395812.49,30
7893648567,High,90,340,1493761.32,133250.07,27
7893651786,High,80,230,2907721.69,637364.59,21
7893779538,Severe,120,395,3461956.94,637384.48,36
7894209249,High,80,148,1904507.18,524944.61,16
7895138889,High,90,523,3793113.88,193201.58,46
7895563462,High,80,223,1784016.92,297780.09,21
7895903988,High,80,290,2382995.56,387347.75,27
7896227943,Severe,120,512,3848858.12,369092.85,44
7896519413,Severe,120,447,3957680.03,695818.53,43
7896659759,High,80,215,2537653.01,705886.44,28
7898068462,High,90,359,2729992.87,102440.64,32
7898199014,High,80,9,518501.56,424665.03,3
7899605437,Severe,120,321,3132803.9,366706.5,33
7900772900,High,80,300,1480787.35,388578.16,25
7902160374,Severe,120,545,5792485.93,256221.65,46
7902870954,Severe,120,318,3449457.19,444479.39,32
7904321894,Severe,120,303,2607471.61,674171.08,28
7905167187,High,90,437,4200972.92,175956.76,40
7905332311,High,90,388,3246215.64,188976.19,37
7905591095,High,90,459,3179908.46,181903.28,45
7905674250,High,90,331,2774473.16,167944.03,31
7906646422,High,80,261,2629489.77,316253.44,28
7906818546,Severe,120,391,3957107.51,494520.59,37
7907344791,Severe,120,479,3998512.89,921950.95,42
7908148678,Severe,120,345,3685299.39,446033.33,33
7908421586,Severe,120,354,3422601.5,671518.13,35
7908583269,Severe,120,395,4590125.85,542259.46,39
7909684339,High,90,331,2113221.08,147541.6,32
7910991533,High,80,99,2368289.68,826627.19,14
7911534488,Severe,120,535,4784726.19,746607.3,48
7914375825,High,80,283,2867176.55,624451.11,24
7914523716,Severe,120,571,4575551.69,343961.73,50
7914567055,High,80,5,956170.69,653138.29,3
7914605173,Severe,120,374,2978821.37,308541.22,36
7915839519,High,80,145,1664885.88,304228.3,13
7916700268,High,80,10,287586.87,279860.97,4
7917341659,Severe,120,465,3922168.27,559784.37,42
7918522598,High,90,510,3710035.0,144776.96,44
7919396040,Severe,120,575,4252778.99,721491.01,51
7919477793,High,80,275,2265920.19,326774.85,24
7920064384,Severe,120,579,3768488.79,256828.15,53
7920281595,Severe,120,411,3304000.92,302318.02,38
7920286873,High,90,364,2866749.02,223926.96,34
7920786471,Severe,120,500,3922909.17,546851.96,49
7920845231,Severe,120,547,3604865.86,408678.55,50
7921135105,Severe,120,356,3200553.03,320101.43,35
7921601643,High,90,368,1440468.31,206219.16,31
7921895726,High,80,127,1215195.42,323316.88,18
7922655699,High,80,20,773743.5,525265.99,5
7923702748,Severe,120,425,4371480.2,639977.06,40
7924730652,Severe,120,516,4431864.91,284977.37,53
7925721865,Severe,120,369,4316051.4,761267.31,36
7927672470,Severe,120,426,2740625.22,259641.76,41
7928034032,High,90,418,4406284.56,208843.17,38
7928793918,Severe,120,475,4773289.08,389826.09,40
7928948731,High,80,269,2654596.49,455105.95,27
7930003813,High,80,11,2602844.46,549209.3,11
7930513630,Severe,120,447,4137048.79,309608.23,45
7931211665,Severe,120,527,4415706.29,762153.78,51
7932824452,High,80,252,1647533.79,272458.7,24
7933462934,Severe,120,613,6349209.94,906827.93,58
7934381032,High,80,289,3422615.4,476309.51,30
7934406158,Severe,120,304,3166063.16,253994.3,30
7934512658,Severe,120,487,4741650.29,414755.19,43
7938193982,Severe,120,482,4405411.47,625870.96,47
7939124192,Severe,120,372,2619547.21,291526.16,36
7939476806,Severe,120,522,3558375.7,358650.39,45
7940091431,Severe,120,374,4159019.8,373446.1,35
7940905708,Severe,120,374,2836916.54,265207.71,35
7941110797,Severe,120,308,1891888.65,453263.98,26
7941686958,High,90,576,4464349.43,149565.88,52
7943065505,Severe,120,546,3298848.11,543012.49,49
7944277938,Severe,120,383,3058947.55,298268.11,37
7944613423,Severe,120,428,3293031.49,254840.0,41
7948141458,Severe,120,326,1996738.07,378338.51,33
7948155436,High,90,369,2547812.4,201817.03,32
7948806806,Severe,120,486,5122732.17,703902.8,46
7948809449,Severe,120,521,4788698.25,862882.28,43
7950951587,Severe,120,604,4623531.15,311153.17,53
7952420291,Severe,120,526,4338273.69,300375.19,48
7952565397,Severe,120,531,6008651.96,715397.4,50
7952639371,Severe,120,490,3787190.57,575247.97,44
7954947754,Severe,120,507,3975494.96,330279.75,47
7956776976,Severe,120,610,5201852.86,919552.66,53
7957097571,Severe,120,467,3629029.2,254251.08,38
7957533090,Severe,120,431,3086706.21,292133.13,40
7957851023,High,90,305,2187296.32,234682.07,26
7957899132,High,90,646,4797882.43,232781.51,57
7958090062,High,90,314,2089659.46,190819.49,28
7960316357,High,80,186,2760025.33,446772.39,17
7960589026,Severe,120,402,3222532.45,250602.89,40
7960694678,Severe,120,518,4895284.82,694793.28,50
7960875619,Severe,120,416,3864200.1,935700.97,38
7961036905,High,80,219,2504103.32,261240.76,24
7961403190,Severe,120,506,3721385.91,270155.07,44
7961549830,Severe,120,499,3563117.01,327172.2,46
7961691714,Severe,120,357,2986950.58,688516.75,35
7963284736,High,80,4,503398.89,261248.9,4
7964772730,High,90,510,4110429.99,170409.29,47
7965879444,Severe,120,395,2914580.03,447422.85,39
7968590048,High,80,199,1996789.83,544498.61,20
7970018365,Severe,120,383,4101816.1,268567.64,37
7970356974,High,80,19,366035.06,271743.52,4
7971912615,Severe,120,310,2784056.88,687441.97,28
7972060076,High,80,225,2784162.6,601588.96,21
7972193895,High,80,280,3297555.57,492106.78,27
7973807879,High,80,4,750161.88,391819.09,4
7973978579,High,90,480,3747760.23,122103.49,41
7974410144,Severe,120,353,1849660.94,304467.13,32
7975727233,Severe,120,506,4713035.16,621397.68,43
7976247492,High,80,14,2881273.46,2499708.42,4
7976545303,Severe,120,334,2632951.91,276369.9,28
7976678492,High,90,502,3610559.83,240905.29,42
7977273130,Severe,120,571,5383589.41,541908.36,52
7977294927,Severe,120,493,4626836.91,334942.8,46
7977481761,High,80,273,2394717.22,311835.79,26
7978364483,Severe,120,337,3100153.03,672495.63,29
7978449239,Severe,120,536,5086749.08,298797.13,46
7978501298,Severe,120,557,4315986.74,255101.5,50
7978584634,High,90,379,2842130.58,172745.42,37
7978772110,High,80,259,2971773.42,272549.36,23
7978796886,High,90,332,2587900.27,172266.82,32
7979406195,High,90,387,3222241.66,177355.65,40
7979480451,Severe,120,489,4398728.54,723266.91,44
7979493157,High,90,469,3548968.99,142163.59,50
7980009237,High,80,184,2047785.77,322048.97,17
7981163959,High,80,220,1751079.53,514375.06,23
7981728314,High,80,286,2394801.98,501888.49,31
7983236375,High,80,149,1511613.96,741641.83,17
7984018127,Severe,120,420,4438111.32,886829.65,38
7985039650,Severe,120,339,2850009.44,430058.8,35
7986319481,Severe,120,372,3929870.95,436490.34,37
7986479831,High,90,531,3736092.24,224039.15,43
7988993145,Severe,120,497,5468377.15,906431.89,44
7989085797,Severe,120,332,2249893.27,604330.19,31
7989112306,Severe,120,362,2206122.35,516036.53,34
7989888688,High,80,3,564366.33,398652.62,3
7990514745,High,80,252,2493564.68,667902.77,27
7990874251,High,90,367,3238503.72,146484.43,34
7991034280,Severe,120,514,3743017.11,265432.88,47
7991409048,High,80,182,1068861.57,273826.36,19
7992464835,Severe,120,616,5292817.62,338026.9,52
7993303298,High,80,153,1950330.57,324914.08,16
7994715028,High,80,169,1748674.22,557032.84,18
7995579869,Severe,120,369,2621172.12,449679.07,32
7995675158,High,80,182,1752602.72,379520.22,20
7996222582,High,80,18,402108.36,305098.02,4
7996500572,Severe,120,487,2852916.33,316107.84,42
7997082889,Severe,120,359,3340415.72,560874.47,32
7999380629,Severe,120,450,3988040.66,548588.16,41
7999890758,High,80,190,1704405.42,415310.94,23
8000972367,Severe,120,625,5713663.5,850626.57,56
8001760132,High,80,289,1557373.92,533160.29,27
8002116038,High,80,173,2040701.38,450003.68,15
8003201220,High,80,137,818390.01,265636.92,14
8003668748,High,80,139,1653589.56,303761.63,12
8004175164,High,80,144,1645751.04,284594.54,13
8005466992,Severe,120,541,4739401.93,458399.41,49
8008095566,High,80,296,3006128.3,777154.64,26
8009551831,Severe,120,407,3940857.5,418498.26,36
8013703779,High,90,395,2456771.72,121716.35,36
8016532752,Severe,120,329,2817555.4,665830.24,31
8017023442,High,90,473,4164215.61,187030.66,36
8017758737,High,90,317,2497505.44,170449.53,30
8019506199,Severe,120,424,4111104.32,349795.95,38
8019677459,Severe,120,302,3073782.27,542082.66,29
8020082351,High,80,10,342530.35,307606.32,3
8020264563,High,80,276,2058544.83,470662.25,32
8020371798,Severe,120,393,3136685.13,324071.84,37
8021823977,Severe,120,352,2809896.05,750780.62,29
8022083576,Severe,120,468,4331648.22,260641.68,43
8022630433,High,90,303,2204467.74,129835.79,31
8025148628,High,80,10,450658.43,449245.24,2
8025926971,Severe,120,544,4486445.4,363600.15,50
8026109860,High,90,617,4530901.7,228811.05,52
8026771372,Severe,120,464,4537036.12,299610.37,42
8028059135,High,80,7,844145.98,784629.38,5
8028346690,Severe,120,323,2411414.31,556626.11,29
8030168400,Severe,120,454,3330166.47,266401.87,41
8033087801,High,80,118,1513536.19,622846.07,10
8034508802,High,90,318,3533215.47,169059.19,34
8035399972,Severe,120,688,4699243.08,352685.96,59
8035474657,High,90,331,3069890.0,165377.83,29
8035975705,High,90,412,3266580.25,164942.16,39
8036948358,Severe,120,358,2553714.75,596608.2,30
8038079242,Severe,120,516,3664949.54,366711.86,47
8038192181,Severe,120,379,3341216.23,290954.05,37
8039039456,High,90,579,4504229.43,188308.72,52
8040279774,Severe,120,557,4032871.35,434419.86,45
8040847689,High,80,278,1863603.27,264552.98,24
8042070370,High,80,264,1612552.31,277906.09,28
8043005405,Severe,120,304,2131407.46,742023.01,27
8043853859,Severe,120,439,2784379.4,582088.47,41
8044377436,Severe,120,499,3737242.67,559524.09,47
8046624349,Severe,120,315,2019352.24,318695.36,35
8047186868,High,90,540,3746678.2,167403.53,51
8047518157,High,90,551,4502779.11,231259.95,50
8048143384,High,80,14,663580.52,657393.26,3
8049290582,High,90,476,4110156.61,221940.52,46
8049383559,High,80,101,1885535.98,544333.78,13
8050761567,High,80,253,2686950.26,257273.36,25
8051726769,Severe,120,491,5326396.22,861920.05,47
8052801346,Severe,120,536,4056935.96,453665.81,46
8052914618,Severe,120,311,2058194.3,795106.35,34
8053683950,High,90,395,3420476.24,177827.96,43
8055704435,High,90,651,5010118.24,180287.14,54
8056913050,Severe,120,337,3243918.94,500353.91,29
8057030980,High,80,132,2830478.41,893360.76,16
8057176682,High,90,428,2640275.12,146502.97,39
8057752946,High,80,292,3011222.31,396794.14,30
8057789804,Severe,120,378,3771546.29,683718.95,33
8057793308,Severe,120,464,4883702.84,353662.54,43
8058854832,Severe,120,625,5105857.46,612931.3,57
8059106304,Severe,120,433,3417230.11,500813.28,37
8060275720,Severe,120,379,3277660.51,824551.73,37
8060333204,Severe,120,476,4113210.72,906234.12,43
8062301122,Severe,120,341,3758155.01,421578.9,32
8062985244,High,90,526,4497832.91,199997.71,48
8063063223,High,90,417,4382379.91,159434.91,37
8064671859,Severe,120,471,4902735.46,814550.6,46
8065285479,High,80,296,3708969.8,762123.58,30
8065968408,Severe,120,424,3518447.45,356532.33,45
8067186137,High,90,416,3334070.15,103270.76,38
8067328337,Severe,120,551,5118674.6,429146.02,50
8067558895,High,80,179,1241302.59,477274.95,23
8067935563,Severe,120,429,3902546.6,906497.39,46
8068608571,High,90,421,2542828.24,115533.87,41
8069409355,Severe,120,483,3409312.1,489951.43,40
8069989405,Severe,120,518,5973892.7,607591.74,49
8072578431,Severe,120,546,4953969.37,308106.17,52
8072995409,High,80,291,1917373.34,753232.12,28
8073283422,High,90,453,2848386.44,109565.14,46
8074319158,Severe,120,507,4803146.12,546364.79,46
8074427655,High,80,155,1282574.54,554463.72,19
8074625174,Severe,120,476,5900417.85,853037.78,42
8076647962,High,90,393,3663628.62,151877.85,41
8076764373,High,80,119,1518507.61,465642.29,11
8076812096,Severe,120,432,3573923.3,347676.0,40
8078167284,Severe,120,343,2819316.93,571485.65,31
8078272639,Severe,120,402,4620453.74,308793.27,39
8078366007,High,80,184,2908684.36,838579.57,17
8078584932,High,90,517,3843613.51,218075.87,46
8080536440,Severe,120,434,4096036.09,651173.6,42
8080878478,High,80,223,2454462.65,585661.0,20
8080955019,High,80,183,1786257.13,565061.33,23
8082544359,Severe,120,547,5847970.96,753475.54,49
8082566832,Severe,120,573,4306259.93,368391.05,50
8082818620,High,80,272,2124888.58,532186.36,31
8083003962,Severe,120,360,3364446.21,657053.81,36
8083570625,High,80,300,3921502.5,854656.38,30
8084003673,Severe,120,519,5309317.11,939746.36,43
8086090410,High,80,201,1502559.84,327311.24,21
8088403108,High,90,352,1935562.85,166098.12,31
8089294456,High,80,124,955673.84,388183.49,10
8090345525,High,80,256,2520090.47972751,414574.09,25
8090387982,Severe,120,588,5042318.2,676328.42,54
8090496103,High,80,292,1939395.13,775189.22,31
8091099954,High,90,489,3611096.44,165036.5,47
8091831411,Severe,120,340,2621742.39,715323.57,31
8093614501,Severe,120,496,4145642.04,520261.65,50
8094325065,High,80,17,768990.1,576876.65,5
8096067547,Severe,120,334,3066009.75,303357.72,34
8097496413,High,90,616,3869736.03,159770.08,56
8097628398,Severe,120,459,3677806.31,525100.28,36
8097934495,Severe,120,650,5197083.72,505434.23,55
8098536341,Severe,120,422,4354182.63,953814.77,45
8098972826,Severe,120,442,3503704.92,272083.85,41
8099686503,Severe,120,367,3638507.04,250128.26,35
8099695854,High,90,390,2715496.88,120374.06,34
8099821702,High,90,448,3302407.31,182295.3,43
8100579100,High,80,170,1049728.57,319368.95,22
8101552708,Severe,120,462,2609243.91,292501.93,38
8101922993,Severe,120,443,3881811.06,281245.51,40
8103248008,High,90,461,2507209.2,204287.42,35
8105309501,High,80,299,4039377.38,498424.28,29
8105316582,Severe,120,380,2551761.8,257233.9,36
8105362615,Severe,120,506,4151840.02,291379.08,44
8106457917,Severe,120,503,4239535.93,273950.09,46
8108130254,High,90,445,3146318.45,118848.28,41
8108738719,Severe,120,665,5635278.54,323952.29,50
8111067225,High,90,471,3766329.34,107594.82,48
8111211977,Severe,120,369,3638050.53,340939.3,32
8111507693,Severe,120,427,2421636.85,276543.0,36
8112156273,Severe,120,494,5800846.31,429129.65,43
